#,id,count
1,2048230,2
2,2103900,2
3,2143353,1
4,2101079,1
5,2123337,1
6,2078660,1
7,2104320,1
8,2150980,1
9,2156310,1
10,2133473,1
11,2055673,1
12,2113724,1
13,2140645,1
14,2126517,1
15,2066970,1
16,2109830,1
17,2146853,1
18,2055262,1
19,2063003,1
20,2133461,1
21,2119604,1
22,2106132,1
23,2054322,1
24,2055557,1
25,2083309,1
26,2090113,1
27,2063271,1
28,2072565,1
29,2074103,1
30,2128882,1
31,2137626,1
32,2060812,1
33,2129420,1
34,2136655,1
35,2143722,1
36,2154046,1
37,2099085,1
38,2077253,1
39,2120016,1
40,2084687,1
41,2124791,1
42,2136269,1
43,2133566,1
44,2107320,1
45,2091620,1
46,2107850,1
47,2081968,1
48,2114402,1
49,2139962,1
50,2111824,1
51,2140582,1
52,2112039,1
53,2065411,1
54,2140319,1
55,2114342,1
56,2154129,1
57,2064773,1
58,2055891,1
59,2071015,1
60,2108804,1
61,2132880,1
62,2138105,1
63,2107959,1
64,2115048,1
65,2084033,1
66,2155547,1
67,2136557,1
68,2080216,1
69,2079096,1
70,2059820,1
71,2064404,1
72,2136540,1
73,2083453,1
74,2158010,1
75,2129956,1
76,2094032,1
77,2116633,1
78,2073282,1
79,2153848,1
80,2060570,1
81,2137965,1
82,2053345,1
83,2155340,1
84,2084691,1
85,2099802,1
86,2145549,1
87,2136481,1
88,2061828,1
89,2140791,1
90,2066635,1
91,2052469,1
92,2137258,1
93,2121521,1
94,2133430,1
95,2052467,1
96,2082454,1
97,2151475,1
98,2100960,1
99,2123214,1
100,2094255,1
101,2100457,1
102,2104768,1
103,2121752,1
104,2110115,1
105,2152483,1
106,2055995,1
107,2073649,1
108,2045265,1
109,2140270,1
110,2145057,1
111,2094272,1
112,2095118,1
113,2074080,1
114,2110438,1
115,2124111,1
116,2120084,1
117,2146607,1
118,2157890,1
119,2103730,1
120,2088650,1
121,2136796,1
122,2152461,1
123,2096794,1
124,2079405,1
125,2101567,1
126,2052039,1
127,2121185,1
128,2140854,1
129,2131006,1
130,2085142,1
131,2156675,1
132,2123928,1
133,2094042,1
134,2062551,1
135,2132122,1
136,2139815,1
137,2124570,1
138,2152217,1
139,2156057,1
140,2119937,1
141,2083979,1
142,2004831,1
143,2132409,1
144,2097321,1
145,2106347,1
146,2107567,1
147,2118448,1
148,2055417,1
149,2077173,1
150,2065791,1
151,2140599,1
152,2107866,1
153,2091403,1
154,2121236,1
155,2066639,1
156,2150883,1
157,2110669,1
158,2154101,1
159,2136194,1
160,2076790,1
161,2137461,1
162,2141748,1
163,2145481,1
164,2101393,1
165,2063270,1
166,2099111,1
167,2092165,1
168,2082303,1
169,2094428,1
170,2144566,1
171,2112574,1
172,2008610,1
173,2101677,1
174,2063461,1
175,2043638,1
176,2139834,1
177,2070550,1
178,2124936,1
179,2090007,1
180,2158533,1
181,2093033,1
182,2125942,1
183,2144230,1
184,2101088,1
185,2099326,1
186,2130137,1
187,2087637,1
188,2140429,1
189,2156048,1
190,2089497,1
191,2148356,1
192,2102122,1
193,2087080,1
194,2158015,1
195,2104744,1
196,2115718,1
197,2099406,1
198,2131533,1
199,2138172,1
200,2142471,1
201,2079244,1
202,2081271,1
203,2134737,1
204,2067981,1
205,2095742,1
206,2079235,1
207,2123196,1
208,2078505,1
209,2089384,1
210,2082847,1
211,2136779,1
212,2086066,1
213,2088294,1
214,2054929,1
215,2145455,1
216,2119692,1
217,2062135,1
218,2083511,1
219,2135885,1
220,2093936,1
221,2119607,1
222,2078187,1
223,2149199,1
224,2071796,1
225,2123000,1
226,2115112,1
227,2156211,1
228,2083214,1
229,2128737,1
230,2063530,1
231,2103004,1
232,2146446,1
233,2144655,1
234,2049869,1
235,2114326,1
236,2066554,1
237,2055711,1
238,2097554,1
239,2152668,1
240,2062499,1
241,2084966,1
242,2130925,1
243,2134169,1
244,2061207,1
245,2129887,1
246,2054663,1
247,2148242,1
248,2081827,1
249,2060295,1
250,2044109,1
251,2124851,1
252,2134893,1
253,2158310,1
254,2121787,1
255,2070132,1
256,2126995,1
257,2140783,1
258,2153031,1
259,2064608,1
260,2119830,1
261,2125411,1
262,2155129,1
263,2108609,1
264,2007236,1
265,2091873,1
266,2104270,1
267,2138089,1
268,2135537,1
269,2109980,1
270,2079420,1
271,2085456,1
272,2087199,1
273,2078803,1
274,2132217,1
275,2140101,1
276,2057338,1
277,2101232,1
278,2117591,1
279,2069572,1
280,2059371,1
281,2118179,1
282,2076455,1
283,2119996,1
284,2070644,1
285,2133391,1
286,2144908,1
287,2137056,1
288,2137445,1
289,2091346,1
290,2113927,1
291,2138899,1
292,2152064,1
293,2085561,1
294,2073336,1
295,2056339,1
296,2066768,1
297,2068362,1
298,2120578,1
299,2134869,1
300,2153849,1
301,2154124,1
302,2064876,1
303,2097128,1
304,2083160,1
305,2157479,1
306,2052263,1
307,2108605,1
308,2124584,1
309,2112674,1
310,2094433,1
311,2121781,1
312,2051240,1
313,2101210,1
314,2133398,1
315,2138411,1
316,2134783,1
317,2062252,1
318,2153364,1
319,2136442,1
320,2115023,1
321,2085638,1
322,2124583,1
323,2119279,1
324,2150668,1
325,2138817,1
326,2063201,1
327,2083142,1
328,2070231,1
329,2085708,1
330,2006927,1
331,2096702,1
332,2147693,1
333,2134609,1
334,2071841,1
335,2153476,1
336,2134698,1
337,2071851,1
338,2052785,1
339,2090197,1
340,2130130,1
341,2113628,1
342,2132224,1
343,2154918,1
344,2119865,1
345,2156232,1
346,2147031,1
347,2140102,1
348,2096394,1
349,2055078,1
350,2132897,1
351,2119611,1
352,2100968,1
353,2119841,1
354,2143484,1
355,2103802,1
356,2104269,1
357,2114417,1
358,2132442,1
359,2093827,1
360,2117848,1
361,2081345,1
362,2153702,1
363,2133281,1
364,2099833,1
365,2088216,1
366,2063035,1
367,2048188,1
368,2099591,1
369,2137115,1
370,2134135,1
371,2079373,1
372,2047857,1
373,2092168,1
374,2113981,1
375,2130941,1
376,2065222,1
377,2110755,1
378,2130415,1
379,2136422,1
380,2085141,1
381,2045531,1
382,2110120,1
383,2141421,1
384,2147063,1
385,2146323,1
386,2063086,1
387,2137225,1
388,2156691,1
389,2115665,1
390,2133272,1
391,2154272,1
392,2081075,1
393,2099099,1
394,2139129,1
395,2119104,1
396,2146697,1
397,2153657,1
398,2149285,1
399,2044161,1
400,2156246,1
401,2115529,1
402,2059520,1
403,2140842,1
404,2117913,1
405,2124270,1
406,2090623,1
407,2118987,1
408,2140512,1
409,2062986,1
410,2115683,1
411,2129313,1
412,2155581,1
413,2095124,1
414,2150123,1
415,2066867,1
416,2072821,1
417,2147084,1
418,2099851,1
419,2130678,1
420,2136426,1
421,2092832,1
422,2090015,1
423,2135529,1
424,2049272,1
425,2072774,1
426,2154681,1
427,2125975,1
428,2079986,1
429,2074427,1
430,2063305,1
431,2135628,1
432,2054541,1
433,2138309,1
434,2099800,1
435,2088218,1
436,2122406,1
437,2132720,1
438,2070555,1
439,2082145,1
440,2133466,1
441,2058501,1
442,2071938,1
443,2139056,1
444,2068531,1
445,2131516,1
446,2061020,1
447,2155903,1
448,2153760,1
449,2144759,1
450,2122902,1
451,2157508,1
452,2134637,1
453,2113043,1
454,2080827,1
455,2125418,1
456,2139171,1
457,2045468,1
458,2152923,1
459,2108455,1
460,2156249,1
461,2103806,1
462,2142452,1
463,2060494,1
464,2140133,1
465,2060369,1
466,2144783,1
467,2049701,1
468,2156058,1
469,2071992,1
470,2110274,1
471,2130635,1
472,2131280,1
473,2103082,1
474,2105158,1
475,2055821,1
476,2149440,1
477,2061788,1
478,2109984,1
479,2109747,1
480,2077213,1
481,2054553,1
482,2137140,1
483,2126091,1
484,2054687,1
485,2145856,1
486,2116801,1
487,2150103,1
488,2153038,1
489,2056704,1
490,2103485,1
491,2086616,1
492,2124266,1
493,2153044,1
494,2136551,1
495,2141593,1
496,2061369,1
497,2081807,1
498,2140002,1
499,2091355,1
500,2137880,1
501,2102057,1
502,2063420,1
503,2057135,1
504,2099574,1
505,2111747,1
506,2116584,1
507,2115550,1
508,2086555,1
509,2140875,1
510,2085861,1
511,2137184,1
512,2101657,1
513,2119272,1
514,2105171,1
515,2138079,1
516,2087453,1
517,2128163,1
518,2155376,1
519,2152646,1
520,2149752,1
521,2053796,1
522,2117832,1
523,2110400,1
524,2125633,1
525,2068714,1
526,2137177,1
527,2156325,1
528,2140956,1
529,2157875,1
530,2128569,1
531,2139329,1
532,2062586,1
533,2157731,1
534,2054554,1
535,2085482,1
536,2078799,1
537,2098770,1
538,2104822,1
539,2136507,1
540,2130023,1
541,2102951,1
542,2137498,1
543,2114545,1
544,2061094,1
545,2112321,1
546,2158521,1
547,2121452,1
548,2136412,1
549,2131817,1
550,2106809,1
551,2100686,1
552,2106455,1
553,2119755,1
554,2140540,1
555,2140954,1
556,2063724,1
557,2118873,1
558,2121282,1
559,2099646,1
560,2100975,1
561,2151757,1
562,2134071,1
563,2142687,1
564,2103434,1
565,2089695,1
566,2130623,1
567,2143499,1
568,2110273,1
569,2141207,1
570,2060834,1
571,2078067,1
572,2085567,1
573,2075043,1
574,2098939,1
575,2145417,1
576,2128166,1
577,2140751,1
578,2103328,1
579,2131663,1
580,2120721,1
581,2139112,1
582,2114096,1
583,2103306,1
584,2153056,1
585,2131277,1
586,2117800,1
587,2116537,1
588,2091066,1
589,2110209,1
590,2130636,1
591,2110407,1
592,2061088,1
593,2096141,1
594,2141053,1
595,2094920,1
596,2137621,1
597,2129798,1
598,2137235,1
599,2122159,1
600,2138384,1
601,2143448,1
602,2079264,1
603,2130133,1
604,2138757,1
605,2066816,1
606,2066938,1
607,2062677,1
608,2061269,1
609,2107124,1
610,2095668,1
611,2106449,1
612,2073497,1
613,2075992,1
614,2131501,1
615,2067049,1
616,2146905,1
617,2077699,1
618,2133468,1
619,2057963,1
620,2138227,1
621,2072829,1
622,2102420,1
623,2086988,1
624,2059545,1
625,2103339,1
626,2145098,1
